"job_id","job_title","normalized_role","seniority","seniority_basis","company","location","work_type","salary_min","salary_max","salary_currency","salary_period","required_skills","nice_to_have_skills","years_experience","education_required","language_requirements","posting_url","posting_date","source","first_seen_date","last_seen_date"
"5a12c01a750d","MLOps Engineer (m/w/d) - Artificial Intelligence","ML Engineer","Mid","Requires multiple years of professional experience in web applications and Kubernetes; no explicit seniority qualifier; IC scope operating enterprise AI services.","Rohde & Schwarz","Munich, Germany","Onsite","","","","","Python;Kubernetes;Docker;LLMs;RAG;CI/CD;MLOps;cloud platforms;REST APIs","LLMOps;Airflow;monitoring;data drift detection","3+","Degree in Computer Science, Software Engineering or related field","German; English","https://www.rohde-schwarz.com/de/karriere/stellenangebote/mlops-engineer-m-w-d-fuer-den-bereich-kuenstliche-intelligenz-artificial-intelligence_251563-1592074.html","","rohde-schwarz.com","2026-06-29","2026-06-29"
"1067528e412a","Internship / Working Student - Large Language Models (LLMs), AI Agents & Data Engineering (f/m/d)","Data Engineer","Intern","Internship/working student role requiring degree enrollment; hands-on LLM and data engineering in automotive AI platform under supervision.","CARIAD","Berlin, Germany","Hybrid","","","","","Python;PyTorch;TensorFlow;scikit-learn;LLMs;LangChain;LlamaIndex;Hugging Face;OpenAI;Docker;Kubernetes;CI/CD;Azure;Databricks","data pipelines;vector databases;RAG","","Enrolled in degree program in Computer Science, Data Science, AI or related field","English","https://jobs.volkswagen-group.com/cariad/job/Berlin-Internship-Working-Student-Large-Language-Models-(LLMs),-AI-Agents-&-Data-Engineering-(fmd)-10587/1260367101/","","jobs.volkswagen-group.com","2026-06-29","2026-06-29"
"223abe35ba23","Data Scientist","Data Scientist","Senior","Requires 5+ years dedicated data science experience and extensive expertise in ML, AI, and NLP across diverse roles.","Continental","Hannover, Germany","Hybrid","","","","","Python;scikit-learn;PyTorch;TensorFlow;machine learning;deep learning;NLP;data engineering;SQL;statistics","AWS;R;XGBoost;PySpark;time series analysis","5+","Degree in Data Science, Computer Science, Statistics, Mathematics or quantitative field","English","https://jobs.continental.com/en/detail-page/job-detail/REF84058I-p-d2b4c283ef159777ea3325ddba024259/data-scientist/","","jobs.continental.com","2026-06-29","2026-06-29"
"9fdf94748ce9","IT Engineer Machine Learning","ML Engineer","Mid","No seniority qualifier in title; requires building ML pipelines in Python with standard frameworks; IC scope collaborating with product owners and engineers.","Continental","Hannover, Germany","Hybrid","","","","","Python;scikit-learn;XGBoost;PyTorch;TensorFlow;Prophet;PySpark;feature engineering;ML pipelines;SQL","MLOps;Docker;Kubernetes;AWS","","Degree in Computer Science, Data Science, Mathematics or related field","English","https://jobs.continental.com/en/detail-page/job-detail/REF88143X-p-d2b4c283ef159777ea3325ddba024259/it-engineer-machine-learning/","","jobs.continental.com","2026-06-29","2026-06-29"
"af371df0421d","Werkstudent (d/w/m) im Bereich Data Science / Machine Learning","ML Engineer","Intern","Werkstudent (working student) role at Siemens requiring enrollment in a university program, indicating student/intern-level engagement.","Siemens","Hannover, Germany","Onsite","","","","","Python;scikit-learn;pandas;Machine Learning","TensorFlow;PyTorch;matplotlib","","Enrolled in Computer Science, Mathematics, Data Science or related field","German B2, English","https://jobs.siemens.com/de_DE/externaljobs/JobDetail/493832","","jobs.siemens.com","2026-06-29","2026-06-29"
"8f474bfb477a","Werkstudent Data Science & Machine Learning (m/w/d)","Data Scientist","Intern","Werkstudent role explicitly requiring current student enrollment, supporting AI Office use-case work at intern level.","DATEV","Nuremberg, Germany","Onsite","","","","","Python;numpy;pandas;scikit-learn;PySpark;LLMs","Hugging Face;seaborn","","Enrolled in Mathematics, Computer Science, Data Science or comparable program","German","https://datev.wd3.myworkdayjobs.com/de-DE/Datev_Careers/job/Nuremberg/Werkstudent-Data-Science---Machine-Learning--m-w-d-_ID13220","","datev.wd3.myworkdayjobs.com","2026-06-29","2026-06-29"
"d73fd9244920","Mandatory Internship in the Area of Data Analytics and Generative AI","Data Scientist","Intern","Mandatory internship (Pflichtpraktikum) requiring university enrollment, 6-month duration, typical of mandatory study internships.","Bosch","Schwieberdingen, Germany","Onsite","","","","","Python;Azure;GCP;AWS;LLMs","RAG","","Enrolled at university (mandatory internship)","English, German preferred","https://jobs.smartrecruiters.com/BoschGroup/744000123611471-mandatory-internship-in-the-area-of-data-analytics-and-generative-ai","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"bbca72f89ca8","Mandatory Internship in Automation of Process Development with Agentic AI","AI Engineer","Intern","Mandatory university internship (Pflichtpraktikum), 6-month duration, student enrollment required.","Bosch","Renningen, Germany","Onsite","","","","","Python;LLMs","Agentic AI;SQL","","Enrolled at university (mandatory internship)","English, German preferred","https://jobs.smartrecruiters.com/BoschGroup/744000123611471-mandatory-internship-in-the-area-of-data-analytics-and-generative-ai","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"1f88880ad7e2","Internship Machine Learning - Synthetic Data Generation","ML Engineer","Intern","Internship role requiring current Masters enrollment, minimum 3-month duration at ZEISS Munich.","ZEISS","Munich, Germany","Onsite","","","","","Python;PyTorch;TensorFlow;Machine Learning;Computer Vision","","","Bachelors in CS/Math/Physics, enrolled in Masters program","German (for non-EU citizens without work permit)","https://zeissgroup.wd3.myworkdayjobs.com/en-US/External/job/Internship-in-Machine-Learning-Research--f-m-x-_JR_1043544","","zeissgroup.wd3.myworkdayjobs.com","2026-06-29","2026-06-29"
"3ec23d3229d8","AI Engineering Intern (Human)","AI Engineer","Intern","Internship role at NEURA Robotics for students pursuing or recently completing a relevant degree.","NEURA Robotics","Metzingen, Germany","Onsite","","","","","Python;C++;TensorFlow;PyTorch;Deep Learning;Computer Vision;Reinforcement Learning","OpenAI Gym","","Pursuing or recently completed degree in Computer Science, Robotics, Electrical Engineering or related field","English","https://jobs.neura-robotics.com/offer/ai-engineering-intern-human/0f75393c-3210-41d0-a899-ad6e7e446df5","","jobs.neura-robotics.com","2026-06-29","2026-06-29"
"effe574e14bd","Applied AI Engineering Intern","AI Engineer","Intern","Internship role starting August 2026 at Berlin-based Limetax, requiring at least one end-to-end project, student-level.","Limetax","Berlin, Germany","Hybrid","","","","","Python;LLMs;RAG","TypeScript","","Student or recent graduate; at least one end-to-end project required","English","https://jobs.ashbyhq.com/limetax/","2026-08-01","jobs.ashbyhq.com","2026-06-29","2026-06-29"
"d84c92aababc","Data Science Intern (f/m/d)","Data Scientist","Intern","Internship role at Enpal Berlin requiring previous internship or research experience in data science but classified as an intern position.","Enpal","Berlin, Germany","Hybrid","","","","","Python;pandas;numpy;scikit-learn;SQL;Machine Learning","CI/CD;Git;Databricks","","Students or recent graduates in Data Science, CS, Statistics or related field","English","https://jobs.smartrecruiters.com/EnpalBV/744000101609325-data-science-intern-f-m-d-","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"5536cc41243d","Working Student: Data and Machine Learning Engineer (f/m/div)","ML Engineer","Intern","Working student role at Infineon Munich focusing on LLM fine-tuning support, student enrollment required.","Infineon Technologies","Munich, Germany","Onsite","","","","","Python;LLMs","SQL;XML","","Enrolled in Computer Science, Electrical Engineering, Physics, Mathematics or similar","English; German is a plus","https://jobs.infineon.com/careers/job/563808957906524-working-student-data-and-machine-learning-engineer-in-software-development-munich-germany-?domain=infineon.com","","jobs.infineon.com","2026-06-29","2026-06-29"
"5b5ed8c509f5","Internship Analytics Consulting (all genders)","Data Scientist","Intern","4-6 month internship role at Roland Berger Munich, student enrollment required, full-member but internship designation.","Roland Berger","Munich, Germany","Hybrid","","","","","Python;SQL;Machine Learning;Power BI","R;Tableau","","Enrolled in Business Informatics, Engineering, Computer Science, Economics, Statistics or related field","German B2, English","https://jobs.smartrecruiters.com/RolandBerger/744000023786885-internship-analytics-consulting-m-f-d-","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"88cee37a4314","Generalist Engineering Intern - Drones & Applied AI","AI Engineer","Intern","Internship role at Wingtra AG Zurich, 6-month+ duration, working closely with CTO on early-stage product exploration.","Wingtra AG","Zurich, Switzerland","Onsite","","","","","Python;Machine Learning;Computer Vision","Deep Learning","","Student; engineering or CS background preferred","English","https://jobs.lever.co/wingtra-2","","jobs.lever.co","2026-06-29","2026-06-29"
"c5905a8150e2","Autonomy Engineer Intern - Computer Vision/Deep Learning (Fall 2026)","AI Researcher","Intern","Internship role at Skydio Zurich R&D office for Fall 2026, student-level research in autonomy and computer vision.","Skydio","Zurich, Switzerland","Onsite","","","","","Python;Deep Learning;Computer Vision","PyTorch;TensorFlow","","Enrolled student, strong math and software engineering background","English","https://www.skydio.com/jobs/c84945f0-b8e0-4272-b636-265d6611a8eb","","skydio.com","2026-06-29","2026-06-29"
"8dd46b449d13","Technical Studentship - IT, Mathematics & Robotics 2026-3","Data Scientist","Intern","Student program at CERN requiring at least 18 months of prior study; student-level technical role with research exposure.","CERN","Meyrin, Switzerland","Onsite","3486","3486","CHF","month","Python;Machine Learning;SQL","Data Science","","Enrolled in Computer Science, Mathematics, Robotics, Engineering or related field (18+ months completed)","English; French is an asset","https://jobs.smartrecruiters.com/CERN/744000118189617-technical-studentship-it-mathematics-robotics-2026-3","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"237a414a7665","Junior Developer - Scientific & Data Applications (m/f/d)","Data Scientist","Junior","Title explicitly says Junior; early-career role at the interface of bioinformatics and data application development.","QIMA","Muenster, Germany","Onsite","","","","","Python;JavaScript;R;SQL","REST APIs","0-2","Degree in Computer Science, Bioinformatics, Data Science or related field","English, German preferred","https://jobs.smartrecruiters.com/QIMA/744000127166734-junior-developer-scientific-data-applications-m-f-d-","","jobs.smartrecruiters.com","2026-06-29","2026-06-29"
"a9de8c2253c8","(Senior) AI Researcher (f/m/d)","AI Researcher","Senior","Title explicitly includes 'Senior', role requires 3+ years ML research experience and publication record at top-tier venues.","Aleph Alpha","Heidelberg, Germany","Hybrid","","","","","['Python', 'PyTorch', 'Deep Learning', 'Machine Learning', 'Natural Language Processing', 'LLMs', 'Self-supervised Learning', 'Multimodal Modeling', 'Reinforcement Learning']","['Explainable AI', 'Distributed Computing']","3","PhD","","https://jobs.ashbyhq.com/AlephAlpha/17ced66b-37bd-48d8-8b09-74d9e7f5e223","","Ashby ATS","2026-06-30","2026-06-30"
"e9b8234af39c","AI Software Engineer - Model Evaluation (f/m/d)","ML Engineer","Mid","Title does not include Senior; role focuses on owning benchmarks and building infrastructure with no stated years requirement, implying mid-level IC scope.","Aleph Alpha","Heidelberg, Germany","Hybrid","","","","","['Python', 'PyTorch', 'Machine Learning', 'LLMs', 'Distributed Systems', 'Statistical Methods']","['Benchmark Design', 'Evaluation Frameworks']","","","","https://jobs.ashbyhq.com/AlephAlpha/1963147c-dc27-416e-b432-065295733bef","","Ashby ATS","2026-06-30","2026-06-30"
"c1566e69d6e2","AI Research Engineer - ML Engineering","ML Engineer","Senior","Requires MSc or PhD in ML/CS, hands-on experience training models on large-scale GPU clusters with advanced parallelism.","Helsing","Berlin, Germany","Onsite","","","","","['Python', 'PyTorch', 'Deep Learning', 'Distributed Systems', 'Kubernetes', 'Machine Learning', 'JAX']","['TensorFlow', 'Slurm', 'Ray']","","MSc","","https://helsing.ai/jobs/4778869101","","Helsing careers","2026-06-30","2026-06-30"
"e1c9e286946a","AI Research Engineer - ML & Signal Processing","AI Researcher","Senior","Prefers PhD in signal processing or ML with publication record; requires production deployment experience and expertise in signal processing algorithms.","Helsing","Munich, Germany","Onsite","","","","","['Python', 'Machine Learning', 'Deep Learning', 'Signal Processing']","['Rust', 'C++', 'Java']","","PhD","","https://helsing.ai/jobs/4372802101","","Helsing careers","2026-06-30","2026-06-30"
"fcc1a4130bd4","AI Research Engineer - Foundation Models","AI Researcher","Senior","Requires proven track record in training LLMs/VLMs from scratch or fine-tuning at scale, and MSc or PhD in ML/CS.","Helsing","Berlin, Germany","Onsite","","","","","['Python', 'PyTorch', 'LLMs', 'Deep Learning', 'Machine Learning', 'Natural Language Processing', 'Computer Vision']","['JAX', 'LLM Fine-Tuning', 'Multimodal Modeling']","","MSc","","https://helsing.ai/jobs/4766708101","","Helsing careers","2026-06-30","2026-06-30"
"867c51a252dd","Deployed AI Engineer","AI Engineer","Mid","Role integrates AI models into customer systems with end-to-end ownership; no explicit seniority level stated.","Helsing","Munich, Germany","Onsite","","","","","['Python', 'C++', 'Rust', 'Java', 'Machine Learning', 'Linux']","['Bash', 'SQL', 'Kafka']","","","German B2","https://helsing.ai/jobs/4516967101","","Helsing careers","2026-06-30","2026-06-30"
